date;categorie;montant_ht;tva_20pct;montant_ttc;justificatif;statut
20/11/2022;Transport;550,00;110,00;660,00;oui;valide
30/05/2022;Taxi/VTC;8000,00;1600,00;9600,00;non;valide
09/11/2023;Deplacement;350,00;70,00;420,00;photo floue;rejete
11/03/2023;Transport;3872,00;774,40;4646,40;perdu;valide
18/07/2022;Representation;95,00;19,00;114,00;perdu;en attente
26/07/2023;Fournitures;4500,99;900,20;5401,19;non;en attente
06/11/2023;Fournitures;850,00;170,00;1020,00;photo floue;en attente
18/11/2023;Transport;2838,00;567,60;3405,60;perdu;valide
16/04/2022;Deplacement;120,00;24,00;144,00;perdu;en attente
25/10/2023;Hotel;95,00;19,00;114,00;non;rejete
26/12/2023;Representation;5000,99;1000,20;6001,19;oui;valide
02/05/2022;Deplacement;3000,99;600,20;3601,19;photo floue;rejete
08/02/2022;Representation;800,00;160,00;960,00;photo floue;valide
04/05/2022;Representation;2999,99;600,00;3599,99;photo floue;en attente
24/10/2022;Hotel;100,99;20,20;121,19;photo floue;en attente
29/12/2022;Fournitures;400,00;80,00;480,00;oui;rejete
14/11/2022;Restaurant;1000,50;200,10;1200,60;oui;valide
27/10/2022;Representation;350,99;70,20;421,19;perdu;rejete
04/10/2022;Representation;1200,50;240,10;1440,60;photo floue;en attente
03/08/2022;Restaurant;4000,99;800,20;4801,19;photo floue;valide
13/07/2022;Deplacement;900,00;180,00;1080,00;oui;valide
16/04/2023;Telecom;650,00;130,00;780,00;perdu;valide
24/08/2023;Representation;5000,00;1000,00;6000,00;photo floue;rejete
14/12/2022;Hotel;1395,00;279,00;1674,00;photo floue;rejete
17/12/2022;Hotel;4500,50;900,10;5400,60;perdu;valide
03/07/2022;Transport;750,50;150,10;900,60;photo floue;valide
14/01/2022;Informatique;4523,00;904,60;5427,60;photo floue;valide
10/09/2022;Restaurant;120,99;24,20;145,19;oui;en attente
29/03/2022;Hotel;800,00;160,00;960,00;non;en attente
30/10/2023;Hotel;900,50;180,10;1080,60;perdu;valide
22/07/2023;Informatique;750,00;150,00;900,00;non;en attente
04/01/2022;Representation;1200,00;240,00;1440,00;oui;rejete
01/10/2023;Transport;350,00;70,00;420,00;oui;en attente
27/10/2022;Restaurant;400,00;80,00;480,00;oui;rejete
03/04/2023;Telecom;400,00;80,00;480,00;perdu;rejete
11/01/2022;Hotel;8000,50;1600,10;9600,60;photo floue;rejete
10/12/2022;Fournitures;200,00;40,00;240,00;perdu;rejete
12/08/2022;Representation;3000,00;600,00;3600,00;non;en attente
26/07/2022;Hotel;2086,00;417,20;2503,20;photo floue;en attente
15/07/2022;Representation;95,00;19,00;114,00;oui;valide
30/12/2023;Telecom;4539,99;908,00;5447,99;photo floue;valide
26/03/2023;Telecom;175,50;35,10;210,60;non;valide
12/12/2022;Formation;2500,00;500,00;3000,00;perdu;valide
18/05/2023;Representation;4500,00;900,00;5400,00;photo floue;valide
13/10/2022;Telecom;75,00;15,00;90,00;perdu;en attente
08/07/2022;Formation;400,99;80,20;481,19;perdu;valide
10/06/2022;Telecom;600,00;120,00;720,00;non;rejete
11/08/2022;Telecom;600,00;120,00;720,00;perdu;en attente
04/04/2023;Telecom;2500,00;500,00;3000,00;non;en attente
08/11/2023;Deplacement;6000,99;1200,20;7201,19;photo floue;valide
17/10/2023;Transport;800,00;160,00;960,00;perdu;rejete
17/08/2023;Restaurant;900,99;180,20;1081,19;oui;rejete
29/05/2022;Fournitures;4000,00;800,00;4800,00;oui;valide
25/09/2022;Informatique;250,99;50,20;301,19;non;en attente
25/09/2023;Transport;3000,00;600,00;3600,00;photo floue;rejete
14/02/2022;Representation;4258,00;851,60;5109,60;oui;en attente
15/04/2023;Transport;800,50;160,10;960,60;oui;valide
20/08/2023;Formation;650,00;130,00;780,00;oui;en attente
02/12/2023;Telecom;1000,00;200,00;1200,00;photo floue;en attente
15/09/2023;Hotel;600,50;120,10;720,60;photo floue;valide
05/07/2023;Deplacement;7000,00;1400,00;8400,00;perdu;en attente
22/02/2023;Informatique;2819,99;564,00;3383,99;oui;en attente
26/03/2023;Deplacement;900,00;180,00;1080,00;photo floue;valide
02/12/2023;Representation;3793,00;758,60;4551,60;oui;valide
26/01/2022;Deplacement;800,50;160,10;960,60;non;valide
04/05/2023;Transport;1500,00;300,00;1800,00;photo floue;rejete
10/04/2022;Telecom;1000,99;200,20;1201,19;oui;en attente
11/08/2022;Deplacement;4571,00;914,20;5485,20;perdu;en attente
14/01/2022;Formation;550,50;110,10;660,60;perdu;rejete
04/11/2023;Telecom;600,00;120,00;720,00;photo floue;en attente
02/03/2022;Restaurant;8000,00;1600,00;9600,00;photo floue;rejete
22/09/2022;Representation;800,99;160,20;961,19;non;rejete
08/11/2022;Fournitures;1000,00;200,00;1200,00;oui;rejete
17/12/2023;Taxi/VTC;750,00;150,00;900,00;non;en attente
11/09/2022;Taxi/VTC;9500,00;1900,00;11400,00;oui;rejete
20/10/2023;Transport;1200,00;240,00;1440,00;oui;rejete
22/02/2023;Restaurant;800,00;160,00;960,00;oui;valide
29/10/2023;Transport;1081,50;216,30;1297,80;photo floue;rejete
19/09/2022;Fournitures;4858,00;971,60;5829,60;oui;valide
28/12/2022;Transport;350,50;70,10;420,60;oui;valide
11/06/2022;Hotel;1292,50;258,50;1551,00;non;en attente
03/09/2023;Restaurant;750,50;150,10;900,60;photo floue;valide
24/12/2023;Taxi/VTC;450,00;90,00;540,00;non;en attente
16/11/2023;Informatique;800,00;160,00;960,00;non;valide
24/03/2023;Transport;9999,00;1999,80;11998,80;non;en attente
15/02/2023;Formation;2193,00;438,60;2631,60;photo floue;rejete
11/01/2022;Taxi/VTC;400,00;80,00;480,00;oui;rejete
06/01/2023;Informatique;80,99;16,20;97,19;non;valide
18/07/2023;Telecom;5500,00;1100,00;6600,00;oui;en attente
28/09/2022;Telecom;150,00;30,00;180,00;perdu;rejete
12/11/2022;Taxi/VTC;80,00;16,00;96,00;oui;rejete
16/08/2023;Restaurant;800,50;160,10;960,60;perdu;en attente
25/03/2023;Hotel;7500,00;1500,00;9000,00;photo floue;rejete
17/12/2023;Informatique;7500,00;1500,00;9000,00;non;valide
03/05/2022;Deplacement;250,99;50,20;301,19;oui;valide
20/01/2022;Fournitures;4000,50;800,10;4800,60;perdu;rejete
22/04/2022;Fournitures;2500,99;500,20;3001,19;non;en attente
02/04/2023;Taxi/VTC;800,00;160,00;960,00;perdu;rejete
17/02/2023;Telecom;9000,00;1800,00;10800,00;photo floue;en attente
06/08/2022;Deplacement;700,00;140,00;840,00;photo floue;valide
10/07/2023;Restaurant;900,99;180,20;1081,19;perdu;rejete
11/04/2022;Fournitures;800,99;160,20;961,19;perdu;valide
12/11/2022;Telecom;4795,00;959,00;5754,00;photo floue;valide
26/09/2022;Fournitures;400,00;80,00;480,00;non;rejete
21/12/2022;Representation;900,99;180,20;1081,19;perdu;valide
09/02/2022;Representation;854,50;170,90;1025,40;oui;valide
21/03/2022;Restaurant;550,00;110,00;660,00;oui;valide
11/02/2023;Informatique;2000,50;400,10;2400,60;oui;valide
18/10/2022;Hotel;850,00;170,00;1020,00;oui;en attente
16/11/2023;Fournitures;650,99;130,20;781,19;photo floue;rejete
06/05/2023;Transport;550,50;110,10;660,60;oui;rejete
14/11/2022;Restaurant;4500,00;900,00;5400,00;photo floue;valide
12/04/2022;Transport;6000,00;1200,00;7200,00;photo floue;valide
15/08/2022;Deplacement;750,00;150,00;900,00;non;rejete
02/07/2022;Deplacement;2574,00;514,80;3088,80;photo floue;valide
17/10/2022;Formation;9000,00;1800,00;10800,00;photo floue;rejete
20/10/2022;Telecom;1000,99;200,20;1201,19;non;valide
13/03/2023;Hotel;450,00;90,00;540,00;non;en attente
24/04/2023;Formation;680,00;136,00;816,00;perdu;en attente
06/08/2022;Telecom;850,00;170,00;1020,00;perdu;en attente
01/07/2022;Representation;1800,99;360,20;2161,19;non;rejete
25/03/2023;Fournitures;1000,00;200,00;1200,00;perdu;valide
09/05/2022;Transport;618,00;123,60;741,60;non;rejete
09/02/2023;Telecom;6000,00;1200,00;7200,00;non;rejete
09/06/2022;Informatique;350,99;70,20;421,19;photo floue;valide
26/10/2022;Deplacement;800,50;160,10;960,60;non;rejete
05/03/2023;Restaurant;700,00;140,00;840,00;non;rejete
15/12/2023;Telecom;600,00;120,00;720,00;non;rejete
03/06/2023;Informatique;1539,00;307,80;1846,80;photo floue;valide
12/11/2022;Hotel;4500,00;900,00;5400,00;non;rejete
29/03/2023;Informatique;650,50;130,10;780,60;non;valide
29/12/2022;Formation;500,00;100,00;600,00;oui;rejete
04/10/2022;Fournitures;1500,00;300,00;1800,00;perdu;valide
12/04/2022;Informatique;1616,00;323,20;1939,20;non;valide
21/03/2022;Informatique;900,00;180,00;1080,00;perdu;valide
01/11/2023;Fournitures;2000,00;400,00;2400,00;oui;valide
15/04/2022;Fournitures;1172,50;234,50;1407,00;non;en attente
27/05/2023;Deplacement;4048,00;809,60;4857,60;perdu;en attente
28/03/2022;Fournitures;9999,00;1999,80;11998,80;non;valide
02/01/2022;Informatique;2894,00;578,80;3472,80;oui;en attente
24/07/2022;Taxi/VTC;9999,50;1999,90;11999,40;oui;en attente
08/05/2022;Taxi/VTC;2500,99;500,20;3001,19;non;valide
12/08/2023;Formation;500,99;100,20;601,19;non;en attente
22/12/2022;Telecom;50,00;10,00;60,00;perdu;valide
15/07/2022;Taxi/VTC;2665,50;533,10;3198,60;perdu;rejete
05/05/2023;Transport;100,00;20,00;120,00;perdu;rejete
22/07/2022;Telecom;750,00;150,00;900,00;oui;rejete
03/10/2022;Telecom;1030,99;206,20;1237,19;perdu;en attente
10/06/2022;Fournitures;508,00;101,60;609,60;non;valide
19/11/2022;Restaurant;750,50;150,10;900,60;oui;rejete
31/05/2022;Representation;700,00;140,00;840,00;oui;rejete
25/09/2022;Taxi/VTC;1000,00;200,00;1200,00;perdu;en attente
04/01/2023;Taxi/VTC;821,00;164,20;985,20;oui;valide
10/09/2023;Fournitures;150,50;30,10;180,60;non;en attente
05/06/2022;Transport;80,99;16,20;97,19;oui;valide
03/07/2022;Fournitures;450,00;90,00;540,00;oui;en attente
27/05/2023;Deplacement;1499,00;299,80;1798,80;oui;valide
09/03/2022;Deplacement;90,00;18,00;108,00;photo floue;en attente
29/05/2022;Fournitures;1500,00;300,00;1800,00;non;rejete
09/07/2022;Informatique;3000,50;600,10;3600,60;non;valide
11/03/2022;Transport;250,00;50,00;300,00;perdu;valide
09/07/2022;Fournitures;80,00;16,00;96,00;non;valide
03/11/2023;Formation;400,50;80,10;480,60;perdu;rejete
08/10/2023;Transport;300,00;60,00;360,00;non;rejete
07/10/2023;Representation;2658,50;531,70;3190,20;photo floue;en attente
07/02/2023;Telecom;9000,00;1800,00;10800,00;non;valide
09/09/2023;Hotel;550,00;110,00;660,00;non;rejete
17/12/2023;Fournitures;1000,99;200,20;1201,19;oui;valide
31/03/2023;Telecom;9000,00;1800,00;10800,00;perdu;rejete
12/07/2022;Informatique;1500,00;300,00;1800,00;photo floue;valide
31/05/2023;Informatique;2000,50;400,10;2400,60;non;rejete
07/08/2022;Hotel;900,50;180,10;1080,60;perdu;en attente
21/12/2022;Informatique;4500,99;900,20;5401,19;photo floue;valide
09/11/2023;Formation;800,99;160,20;961,19;photo floue;valide
12/11/2022;Telecom;1500,00;300,00;1800,00;oui;rejete
01/01/2023;Restaurant;100,00;20,00;120,00;photo floue;valide
19/05/2023;Telecom;300,99;60,20;361,19;oui;rejete
01/04/2023;Representation;700,00;140,00;840,00;non;rejete
12/04/2023;Telecom;400,50;80,10;480,60;photo floue;en attente
21/08/2022;Formation;1966,00;393,20;2359,20;perdu;en attente
12/12/2022;Transport;1500,50;300,10;1800,60;perdu;rejete
26/07/2023;Telecom;500,00;100,00;600,00;perdu;rejete
05/08/2023;Deplacement;3000,00;600,00;3600,00;non;rejete
04/07/2023;Deplacement;600,50;120,10;720,60;oui;en attente
15/09/2023;Hotel;90,00;18,00;108,00;oui;valide
26/08/2023;Hotel;2000,99;400,20;2401,19;perdu;en attente
23/03/2022;Restaurant;900,50;180,10;1080,60;photo floue;valide
21/08/2022;Transport;3798,00;759,60;4557,60;photo floue;rejete
25/09/2022;Deplacement;3586,99;717,40;4304,39;oui;en attente
02/02/2022;Restaurant;7500,00;1500,00;9000,00;perdu;en attente
18/11/2022;Hotel;250,00;50,00;300,00;oui;valide
11/02/2023;Restaurant;2386,00;477,20;2863,20;oui;valide
09/03/2022;Hotel;300,00;60,00;360,00;perdu;valide
14/01/2023;Deplacement;850,00;170,00;1020,00;non;valide
23/04/2022;Formation;3351,99;670,40;4022,39;non;valide
14/09/2022;Hotel;800,50;160,10;960,60;oui;rejete
15/10/2022;Fournitures;900,00;180,00;1080,00;perdu;rejete
25/02/2022;Formation;7500,00;1500,00;9000,00;non;valide
04/08/2022;Transport;9500,50;1900,10;11400,60;perdu;en attente
09/05/2022;Fournitures;4427,00;885,40;5312,40;non;rejete
23/07/2022;Informatique;150,00;30,00;180,00;perdu;valide
01/09/2023;Deplacement;7000,00;1400,00;8400,00;non;rejete
18/02/2022;Deplacement;1273,00;254,60;1527,60;oui;en attente
21/08/2023;Telecom;650,99;130,20;781,19;photo floue;en attente
15/08/2023;Restaurant;3236,00;647,20;3883,20;oui;rejete
09/10/2023;Fournitures;1200,00;240,00;1440,00;perdu;rejete
09/07/2023;Transport;350,50;70,10;420,60;oui;en attente
08/01/2022;Restaurant;4500,99;900,20;5401,19;non;en attente
29/10/2022;Hotel;300,50;60,10;360,60;photo floue;en attente
27/11/2023;Deplacement;750,50;150,10;900,60;photo floue;rejete
08/06/2022;Telecom;900,99;180,20;1081,19;photo floue;rejete
10/08/2022;Representation;6000,00;1200,00;7200,00;perdu;rejete
17/11/2023;Taxi/VTC;550,00;110,00;660,00;photo floue;en attente
10/08/2022;Representation;923,00;184,60;1107,60;perdu;valide
29/04/2023;Formation;700,00;140,00;840,00;photo floue;en attente
17/10/2022;Taxi/VTC;3245,50;649,10;3894,60;perdu;rejete
07/06/2022;Telecom;1352,00;270,40;1622,40;oui;valide
04/02/2022;Transport;9500,50;1900,10;11400,60;perdu;valide
14/03/2022;Hotel;200,00;40,00;240,00;perdu;rejete
26/11/2023;Formation;250,50;50,10;300,60;perdu;rejete
14/01/2023;Hotel;75,00;15,00;90,00;oui;valide
23/08/2023;Taxi/VTC;900,99;180,20;1081,19;photo floue;en attente
14/01/2022;Hotel;1383,00;276,60;1659,60;perdu;rejete
16/04/2022;Representation;6000,99;1200,20;7201,19;oui;valide
08/09/2023;Taxi/VTC;900,00;180,00;1080,00;oui;rejete
17/04/2023;Deplacement;500,00;100,00;600,00;photo floue;valide
28/02/2022;Transport;4757,00;951,40;5708,40;non;valide
23/02/2022;Formation;300,50;60,10;360,60;perdu;en attente
04/09/2023;Representation;90,00;18,00;108,00;oui;en attente
02/01/2022;Deplacement;4122,00;824,40;4946,40;perdu;rejete
05/07/2023;Transport;1500,00;300,00;1800,00;perdu;rejete
10/03/2022;Transport;600,99;120,20;721,19;non;valide
02/11/2022;Formation;761,50;152,30;913,80;photo floue;valide
11/04/2023;Taxi/VTC;650,50;130,10;780,60;non;valide
06/02/2023;Telecom;850,50;170,10;1020,60;non;valide
24/12/2023;Informatique;4938,00;987,60;5925,60;oui;en attente
18/11/2022;Deplacement;6000,99;1200,20;7201,19;perdu;en attente
14/10/2022;Taxi/VTC;4500,50;900,10;5400,60;oui;rejete
02/05/2023;Fournitures;2500,00;500,00;3000,00;oui;en attente
30/11/2023;Transport;9999,50;1999,90;11999,40;oui;valide
11/07/2022;Formation;3118,50;623,70;3742,20;non;en attente
01/04/2022;Formation;95,00;19,00;114,00;photo floue;en attente
29/07/2023;Transport;400,00;80,00;480,00;oui;en attente
02/12/2022;Telecom;80,00;16,00;96,00;photo floue;rejete
04/05/2022;Formation;1200,00;240,00;1440,00;perdu;rejete
17/05/2023;Informatique;850,00;170,00;1020,00;photo floue;rejete
24/08/2023;Informatique;800,00;160,00;960,00;perdu;rejete
14/05/2022;Representation;700,00;140,00;840,00;photo floue;en attente
01/08/2022;Hotel;7000,50;1400,10;8400,60;perdu;en attente
13/03/2022;Telecom;120,00;24,00;144,00;non;valide
27/08/2023;Restaurant;3955,00;791,00;4746,00;non;rejete
06/07/2022;Representation;4500,00;900,00;5400,00;non;valide
03/11/2023;Representation;5500,00;1100,00;6600,00;photo floue;rejete
21/08/2022;Telecom;4500,00;900,00;5400,00;oui;rejete
02/12/2023;Informatique;1500,00;300,00;1800,00;photo floue;rejete
30/04/2023;Deplacement;150,99;30,20;181,19;perdu;rejete
11/01/2022;Telecom;800,50;160,10;960,60;non;en attente
11/11/2023;Restaurant;4000,50;800,10;4800,60;non;en attente
16/05/2023;Deplacement;1500,00;300,00;1800,00;oui;rejete
08/11/2022;Fournitures;565,00;113,00;678,00;oui;valide
02/05/2023;Representation;750,00;150,00;900,00;perdu;en attente
03/06/2023;Representation;2739,00;547,80;3286,80;photo floue;en attente
04/06/2023;Fournitures;700,00;140,00;840,00;oui;en attente
29/07/2022;Deplacement;1800,00;360,00;2160,00;perdu;valide
30/10/2023;Taxi/VTC;9000,00;1800,00;10800,00;perdu;en attente
09/06/2023;Formation;3500,00;700,00;4200,00;perdu;valide
12/06/2023;Telecom;1280,00;256,00;1536,00;oui;valide
21/06/2023;Informatique;950,50;190,10;1140,60;oui;valide
12/04/2022;Representation;2608,99;521,80;3130,79;oui;valide
13/10/2023;Deplacement;200,00;40,00;240,00;non;rejete
05/01/2023;Hotel;7000,00;1400,00;8400,00;perdu;valide
05/01/2023;Transport;750,99;150,20;901,19;oui;rejete
20/02/2023;Restaurant;4895,00;979,00;5874,00;perdu;valide
23/10/2023;Informatique;1314,00;262,80;1576,80;perdu;valide
18/12/2022;Deplacement;900,99;180,20;1081,19;photo floue;rejete
15/04/2022;Taxi/VTC;700,50;140,10;840,60;non;rejete
12/05/2022;Formation;4821,00;964,20;5785,20;oui;valide
07/07/2022;Taxi/VTC;500,00;100,00;600,00;perdu;valide
24/03/2022;Hotel;9000,00;1800,00;10800,00;non;valide
25/07/2023;Restaurant;95,50;19,10;114,60;oui;en attente
20/01/2022;Informatique;4497,00;899,40;5396,40;non;rejete
16/09/2022;Hotel;1200,00;240,00;1440,00;oui;rejete
24/01/2023;Telecom;1944,50;388,90;2333,40;perdu;rejete
24/05/2022;Fournitures;600,00;120,00;720,00;perdu;rejete
01/11/2022;Transport;2000,99;400,20;2401,19;perdu;en attente
27/07/2023;Hotel;3000,50;600,10;3600,60;non;rejete
31/07/2022;Formation;4163,00;832,60;4995,60;non;rejete
09/01/2023;Telecom;80,00;16,00;96,00;perdu;en attente
23/04/2023;Fournitures;4357,99;871,60;5229,59;oui;valide
20/05/2022;Representation;400,50;80,10;480,60;perdu;valide
22/06/2023;Restaurant;300,99;60,20;361,19;non;rejete
19/06/2022;Formation;600,99;120,20;721,19;oui;valide
14/05/2023;Informatique;1200,00;240,00;1440,00;non;en attente
20/12/2022;Telecom;500,00;100,00;600,00;oui;en attente
05/01/2023;Hotel;250,00;50,00;300,00;photo floue;rejete
09/06/2023;Transport;4500,00;900,00;5400,00;photo floue;rejete
12/11/2022;Representation;3500,50;700,10;4200,60;non;en attente
21/05/2023;Taxi/VTC;250,00;50,00;300,00;oui;rejete
25/03/2023;Fournitures;7000,00;1400,00;8400,00;photo floue;en attente
14/03/2023;Fournitures;7500,99;1500,20;9001,19;perdu;rejete
27/01/2022;Transport;650,00;130,00;780,00;oui;valide
31/03/2023;Deplacement;500,00;100,00;600,00;photo floue;rejete
15/03/2023;Fournitures;80,00;16,00;96,00;oui;en attente
24/09/2022;Taxi/VTC;500,99;100,20;601,19;perdu;rejete
27/03/2022;Formation;175,00;35,00;210,00;photo floue;en attente
30/07/2023;Transport;8000,99;1600,20;9601,19;perdu;valide
21/04/2022;Representation;700,99;140,20;841,19;non;valide
16/09/2023;Transport;1667,00;333,40;2000,40;photo floue;rejete
15/08/2022;Informatique;1800,00;360,00;2160,00;oui;rejete
11/07/2023;Deplacement;80,99;16,20;97,19;oui;en attente
16/10/2022;Informatique;3000,00;600,00;3600,00;non;rejete
30/08/2022;Taxi/VTC;250,99;50,20;301,19;non;valide
24/01/2022;Restaurant;9000,00;1800,00;10800,00;oui;rejete
18/03/2022;Telecom;4114,50;822,90;4937,40;non;rejete
11/05/2022;Fournitures;1000,00;200,00;1200,00;non;valide
12/08/2022;Formation;5500,50;1100,10;6600,60;photo floue;en attente
08/08/2023;Hotel;3000,50;600,10;3600,60;non;en attente
12/05/2023;Transport;950,00;190,00;1140,00;non;rejete
23/12/2023;Fournitures;4830,00;966,00;5796,00;perdu;en attente
23/02/2022;Informatique;200,00;40,00;240,00;non;en attente
26/03/2022;Restaurant;365,50;73,10;438,60;photo floue;rejete
27/09/2023;Hotel;650,00;130,00;780,00;perdu;valide
31/10/2022;Transport;250,50;50,10;300,60;photo floue;rejete
11/04/2022;Hotel;650,50;130,10;780,60;perdu;en attente
20/02/2023;Hotel;1500,50;300,10;1800,60;non;en attente
08/11/2023;Restaurant;300,50;60,10;360,60;oui;rejete
11/10/2023;Representation;8500,00;1700,00;10200,00;photo floue;en attente
30/07/2022;Deplacement;1500,99;300,20;1801,19;oui;en attente
13/12/2022;Taxi/VTC;2000,50;400,10;2400,60;photo floue;en attente
22/05/2023;Representation;1000,00;200,00;1200,00;non;en attente
22/10/2023;Representation;1800,00;360,00;2160,00;non;rejete
14/12/2022;Deplacement;700,00;140,00;840,00;photo floue;rejete
03/12/2022;Telecom;2810,99;562,20;3373,19;photo floue;rejete
03/09/2022;Telecom;3500,00;700,00;4200,00;photo floue;valide
11/03/2022;Representation;2000,00;400,00;2400,00;photo floue;rejete
06/06/2022;Deplacement;75,99;15,20;91,19;non;valide
10/02/2023;Fournitures;2000,50;400,10;2400,60;photo floue;en attente
28/01/2023;Deplacement;900,99;180,20;1081,19;photo floue;en attente
07/02/2022;Taxi/VTC;175,00;35,00;210,00;photo floue;rejete
09/09/2022;Taxi/VTC;500,00;100,00;600,00;photo floue;valide
12/11/2023;Informatique;450,50;90,10;540,60;photo floue;valide
14/07/2022;Deplacement;550,00;110,00;660,00;perdu;en attente
05/04/2023;Deplacement;950,00;190,00;1140,00;non;valide
01/11/2022;Representation;400,00;80,00;480,00;photo floue;valide
20/05/2023;Restaurant;650,99;130,20;781,19;non;valide
17/12/2023;Deplacement;2911,50;582,30;3493,80;oui;rejete
15/10/2023;Hotel;750,99;150,20;901,19;photo floue;rejete
07/03/2023;Formation;1200,00;240,00;1440,00;perdu;rejete
